id,created_at,updated_at,status,order_id
53478,2017-11-03 01:51:45.043028,2017-11-03 01:51:45.043028,accepted,24643
53479,2017-11-03 01:52:09.951189,2017-11-03 01:52:09.951189,arrived,24643
53480,2017-11-03 01:54:37.632467,2017-11-03 01:54:37.632467,delivering,24643
53487,2017-11-03 01:59:17.214353,2017-11-03 01:59:17.214353,delivered,24643
56108,2017-11-05 23:21:24.632184,2017-11-05 23:21:24.632184,submitted,24648
56125,2017-11-05 23:28:07.975583,2017-11-05 23:28:07.975583,processing,24648
56169,2017-11-05 23:52:00.647611,2017-11-05 23:52:00.647611,requesting,24648
56170,2017-11-05 23:52:07.456524,2017-11-05 23:52:07.456524,accepted,24648
56196,2017-11-05 23:58:33.241864,2017-11-05 23:58:33.241864,arrived,24648
56204,2017-11-06 00:00:27.507601,2017-11-06 00:00:27.507601,delivering,24648
56218,2017-11-06 00:05:40.672992,2017-11-06 00:05:40.672992,delivered,24648
52690,2017-11-01 23:05:52.450652,2017-11-01 23:05:52.450652,submitted,24655
52691,2017-11-01 23:06:00.416272,2017-11-01 23:06:00.416272,processing,24655
52702,2017-11-01 23:17:32.15307,2017-11-01 23:17:32.15307,requesting,24655
52703,2017-11-01 23:17:40.739746,2017-11-01 23:17:40.739746,accepted,24655
52709,2017-11-01 23:21:00.921969,2017-11-01 23:21:00.921969,arrived,24655
52716,2017-11-01 23:26:58.786393,2017-11-01 23:26:58.786393,delivering,24655
52730,2017-11-01 23:41:40.07981,2017-11-01 23:41:40.07981,delivered,24655
52682,2017-11-01 22:55:43.193848,2017-11-01 22:55:43.193848,submitted,24659
52683,2017-11-01 22:56:48.690389,2017-11-01 22:56:48.690389,processing,24659
52685,2017-11-01 23:03:37.863674,2017-11-01 23:03:37.863674,requesting,24659
52686,2017-11-01 23:03:48.878836,2017-11-01 23:03:48.878836,accepted,24659
52695,2017-11-01 23:10:24.273167,2017-11-01 23:10:24.273167,arrived,24659
52696,2017-11-01 23:11:57.924102,2017-11-01 23:11:57.924102,delivering,24659
52711,2017-11-01 23:25:46.079539,2017-11-01 23:25:46.079539,delivered,24659
52687,2017-11-01 23:04:15.253889,2017-11-01 23:04:15.253889,submitted,24673
52688,2017-11-01 23:04:29.096683,2017-11-01 23:04:29.096683,processing,24673
52693,2017-11-01 23:08:56.181043,2017-11-01 23:08:56.181043,requesting,24673
52694,2017-11-01 23:09:03.326027,2017-11-01 23:09:03.326027,accepted,24673
52705,2017-11-01 23:20:30.906966,2017-11-01 23:20:30.906966,arrived,24673
52706,2017-11-01 23:20:33.160255,2017-11-01 23:20:33.160255,delivering,24673
52715,2017-11-01 23:26:31.813038,2017-11-01 23:26:31.813038,delivered,24673
52699,2017-11-01 23:13:47.012321,2017-11-01 23:13:47.012321,submitted,24674
52700,2017-11-01 23:14:36.357851,2017-11-01 23:14:36.357851,processing,24674
52712,2017-11-01 23:26:03.205739,2017-11-01 23:26:03.205739,requesting,24674
52713,2017-11-01 23:26:07.880473,2017-11-01 23:26:07.880473,accepted,24674
52723,2017-11-01 23:34:19.350367,2017-11-01 23:34:19.350367,arrived,24674
52728,2017-11-01 23:37:06.302167,2017-11-01 23:37:06.302167,delivering,24674
52733,2017-11-01 23:45:38.154262,2017-11-01 23:45:38.154262,delivered,24674
52717,2017-11-01 23:27:29.989095,2017-11-01 23:27:29.989095,submitted,24675
52726,2017-11-01 23:35:36.176413,2017-11-01 23:35:36.176413,processing,24675
52736,2017-11-01 23:54:46.713257,2017-11-01 23:54:46.713257,requesting,24675
52737,2017-11-01 23:54:54.891378,2017-11-01 23:54:54.891378,accepted,24675
52738,2017-11-01 23:56:33.891347,2017-11-01 23:56:33.891347,arrived,24675
52742,2017-11-01 23:59:20.89856,2017-11-01 23:59:20.89856,delivering,24675
52759,2017-11-02 00:16:25.277343,2017-11-02 00:16:25.277343,delivered,24675
52710,2017-11-01 23:23:29.333757,2017-11-01 23:23:29.333757,submitted,24677
52724,2017-11-01 23:34:56.769829,2017-11-01 23:34:56.769829,submitted,24683
52727,2017-11-01 23:36:44.072403,2017-11-01 23:36:44.072403,processing,24683
52746,2017-11-02 00:01:50.9553,2017-11-02 00:01:50.9553,requesting,24683
52747,2017-11-02 00:02:00.995126,2017-11-02 00:02:00.995126,accepted,24683
52750,2017-11-02 00:09:20.609824,2017-11-02 00:09:20.609824,arrived,24683
52752,2017-11-02 00:11:23.376797,2017-11-02 00:11:23.376797,delivering,24683
52771,2017-11-02 00:27:13.717758,2017-11-02 00:27:13.717758,delivered,24683
52721,2017-11-01 23:33:35.889664,2017-11-01 23:33:35.889664,submitted,24684
52725,2017-11-01 23:35:35.157714,2017-11-01 23:35:35.157714,processing,24684
52740,2017-11-01 23:58:32.915425,2017-11-01 23:58:32.915425,requesting,24684
52741,2017-11-01 23:58:41.789137,2017-11-01 23:58:41.789137,accepted,24684
52749,2017-11-02 00:09:20.243533,2017-11-02 00:09:20.243533,arrived,24684
52751,2017-11-02 00:09:22.225406,2017-11-02 00:09:22.225406,delivering,24684
52761,2017-11-02 00:16:57.421347,2017-11-02 00:16:57.421347,delivered,24684
52729,2017-11-01 23:41:08.712727,2017-11-01 23:41:08.712727,submitted,24688
52731,2017-11-01 23:44:52.810629,2017-11-01 23:44:52.810629,processing,24688
52734,2017-11-01 23:52:45.469516,2017-11-01 23:52:45.469516,requesting,24688
52735,2017-11-01 23:52:50.922147,2017-11-01 23:52:50.922147,accepted,24688
52739,2017-11-01 23:57:55.300767,2017-11-01 23:57:55.300767,arrived,24688
52743,2017-11-02 00:00:32.538979,2017-11-02 00:00:32.538979,delivering,24688
52748,2017-11-02 00:04:11.255987,2017-11-02 00:04:11.255987,delivered,24688
57587,2017-11-07 23:42:05.531083,2017-11-07 23:42:05.531083,submitted,24701
57590,2017-11-07 23:43:46.624516,2017-11-07 23:43:46.624516,processing,24701
57600,2017-11-07 23:53:35.306841,2017-11-07 23:53:35.306841,requesting,24701
57601,2017-11-07 23:53:41.022256,2017-11-07 23:53:41.022256,accepted,24701
57607,2017-11-07 23:56:43.699326,2017-11-07 23:56:43.699326,arrived,24701
57610,2017-11-07 23:58:40.315531,2017-11-07 23:58:40.315531,delivering,24701
57621,2017-11-08 00:05:31.512605,2017-11-08 00:05:31.512605,delivered,24701
52754,2017-11-02 00:15:28.635425,2017-11-02 00:15:28.635425,submitted,24703
52766,2017-11-02 00:19:51.603325,2017-11-02 00:19:51.603325,processing,24703
52767,2017-11-02 00:20:56.998365,2017-11-02 00:20:56.998365,requesting,24703
52768,2017-11-02 00:21:06.302341,2017-11-02 00:21:06.302341,accepted,24703
52772,2017-11-02 00:28:24.749281,2017-11-02 00:28:24.749281,arrived,24703
52775,2017-11-02 00:30:23.104376,2017-11-02 00:30:23.104376,delivering,24703
52779,2017-11-02 00:38:47.067111,2017-11-02 00:38:47.067111,delivered,24703
52753,2017-11-02 00:12:55.174143,2017-11-02 00:12:55.174143,submitted,24704
52755,2017-11-02 00:15:34.227702,2017-11-02 00:15:34.227702,processing,24704
52758,2017-11-02 00:16:21.681162,2017-11-02 00:16:21.681162,requesting,24704
52760,2017-11-02 00:16:45.235976,2017-11-02 00:16:45.235976,accepted,24704
52769,2017-11-02 00:22:05.77184,2017-11-02 00:22:05.77184,arrived,24704
52770,2017-11-02 00:26:22.137845,2017-11-02 00:26:22.137845,delivering,24704
52777,2017-11-02 00:33:05.111332,2017-11-02 00:33:05.111332,delivered,24704
52756,2017-11-02 00:15:35.952534,2017-11-02 00:15:35.952534,submitted,24711
52762,2017-11-02 00:17:09.158813,2017-11-02 00:17:09.158813,processing,24711
52764,2017-11-02 00:18:27.509919,2017-11-02 00:18:27.509919,requesting,24711
52765,2017-11-02 00:18:34.605118,2017-11-02 00:18:34.605118,accepted,24711
52773,2017-11-02 00:28:46.431179,2017-11-02 00:28:46.431179,arrived,24711
52774,2017-11-02 00:28:53.117999,2017-11-02 00:28:53.117999,delivering,24711
52781,2017-11-02 00:41:53.830542,2017-11-02 00:41:53.830542,delivered,24711
52811,2017-11-02 01:27:01.075566,2017-11-02 01:27:01.075566,submitted,24715
52813,2017-11-02 01:27:13.968564,2017-11-02 01:27:13.968564,processing,24715
52824,2017-11-02 01:37:18.013329,2017-11-02 01:37:18.013329,requesting,24715
52825,2017-11-02 01:37:27.187498,2017-11-02 01:37:27.187498,accepted,24715
52836,2017-11-02 01:45:09.495214,2017-11-02 01:45:09.495214,arrived,24715
52840,2017-11-02 01:48:44.45018,2017-11-02 01:48:44.45018,delivering,24715
52851,2017-11-02 01:57:19.447932,2017-11-02 01:57:19.447932,delivered,24715
52778,2017-11-02 00:37:56.802769,2017-11-02 00:37:56.802769,submitted,24717
52780,2017-11-02 00:40:46.581793,2017-11-02 00:40:46.581793,processing,24717
52786,2017-11-02 00:53:33.723012,2017-11-02 00:53:33.723012,requesting,24717
52787,2017-11-02 00:53:38.090363,2017-11-02 00:53:38.090363,accepted,24717
52793,2017-11-02 01:00:09.266925,2017-11-02 01:00:09.266925,arrived,24717
52795,2017-11-02 01:00:43.957104,2017-11-02 01:00:43.957104,delivering,24717
52802,2017-11-02 01:09:00.161975,2017-11-02 01:09:00.161975,delivered,24717
52783,2017-11-02 00:50:35.193671,2017-11-02 00:50:35.193671,submitted,24720
52784,2017-11-02 00:51:18.904424,2017-11-02 00:51:18.904424,processing,24720
52798,2017-11-02 01:03:51.492814,2017-11-02 01:03:51.492814,requesting,24720
52799,2017-11-02 01:04:19.92076,2017-11-02 01:04:19.92076,accepted,24720
52803,2017-11-02 01:13:23.545454,2017-11-02 01:13:23.545454,arrived,24720
52805,2017-11-02 01:14:49.428195,2017-11-02 01:14:49.428195,delivering,24720
52810,2017-11-02 01:23:45.132032,2017-11-02 01:23:45.132032,delivered,24720
52782,2017-11-02 00:44:01.617624,2017-11-02 00:44:01.617624,submitted,24727
52785,2017-11-02 00:52:09.824195,2017-11-02 00:52:09.824195,processing,24727
52788,2017-11-02 00:53:40.435307,2017-11-02 00:53:40.435307,requesting,24727
52789,2017-11-02 00:53:48.844079,2017-11-02 00:53:48.844079,accepted,24727
52790,2017-11-02 00:54:12.531402,2017-11-02 00:54:12.531402,arrived,24727
52791,2017-11-02 00:58:31.780305,2017-11-02 00:58:31.780305,delivering,24727
52808,2017-11-02 01:17:31.036099,2017-11-02 01:17:31.036099,delivered,24727
52792,2017-11-02 00:59:58.388659,2017-11-02 00:59:58.388659,submitted,24728
52794,2017-11-02 01:00:14.184281,2017-11-02 01:00:14.184281,processing,24728
52796,2017-11-02 01:01:43.457245,2017-11-02 01:01:43.457245,requesting,24728
52797,2017-11-02 01:01:54.675393,2017-11-02 01:01:54.675393,accepted,24728
52800,2017-11-02 01:04:21.10449,2017-11-02 01:04:21.10449,arrived,24728
52801,2017-11-02 01:04:24.720683,2017-11-02 01:04:24.720683,delivering,24728
52804,2017-11-02 01:13:27.356435,2017-11-02 01:13:27.356435,delivered,24728
52806,2017-11-02 01:15:45.304868,2017-11-02 01:15:45.304868,submitted,24734
52807,2017-11-02 01:16:16.984344,2017-11-02 01:16:16.984344,processing,24734
52818,2017-11-02 01:31:47.180439,2017-11-02 01:31:47.180439,requesting,24734
52819,2017-11-02 01:31:57.388425,2017-11-02 01:31:57.388425,accepted,24734
52829,2017-11-02 01:37:47.195924,2017-11-02 01:37:47.195924,arrived,24734
52832,2017-11-02 01:39:43.791721,2017-11-02 01:39:43.791721,delivering,24734
52837,2017-11-02 01:45:10.573289,2017-11-02 01:45:10.573289,delivered,24734
52809,2017-11-02 01:18:36.623108,2017-11-02 01:18:36.623108,submitted,24738
52812,2017-11-02 01:27:02.901342,2017-11-02 01:27:02.901342,processing,24738
52822,2017-11-02 01:36:44.40821,2017-11-02 01:36:44.40821,requesting,24738
52823,2017-11-02 01:36:49.405801,2017-11-02 01:36:49.405801,accepted,24738
52828,2017-11-02 01:37:44.053741,2017-11-02 01:37:44.053741,arrived,24738
52845,2017-11-02 01:50:55.033043,2017-11-02 01:50:55.033043,delivering,24738
52852,2017-11-02 01:57:52.336188,2017-11-02 01:57:52.336188,delivered,24738
52816,2017-11-02 01:28:48.475469,2017-11-02 01:28:48.475469,submitted,24739
52817,2017-11-02 01:29:07.902857,2017-11-02 01:29:07.902857,processing,24739
52820,2017-11-02 01:36:06.618349,2017-11-02 01:36:06.618349,requesting,24739
52821,2017-11-02 01:36:13.822595,2017-11-02 01:36:13.822595,accepted,24739
52833,2017-11-02 01:43:06.992431,2017-11-02 01:43:06.992431,arrived,24739
52834,2017-11-02 01:43:09.432752,2017-11-02 01:43:09.432752,delivering,24739
52847,2017-11-02 01:52:09.699488,2017-11-02 01:52:09.699488,delivered,24739
52814,2017-11-02 01:28:08.497643,2017-11-02 01:28:08.497643,submitted,24742
52815,2017-11-02 01:28:40.991008,2017-11-02 01:28:40.991008,processing,24742
52826,2017-11-02 01:37:27.56885,2017-11-02 01:37:27.56885,requesting,24742
52831,2017-11-02 01:39:31.484314,2017-11-02 01:39:31.484314,failed,24742
52835,2017-11-02 01:43:19.799142,2017-11-02 01:43:19.799142,accepted,24742
52844,2017-11-02 01:50:49.592449,2017-11-02 01:50:49.592449,arrived,24742
52848,2017-11-02 01:53:22.165068,2017-11-02 01:53:22.165068,delivering,24742
52856,2017-11-02 02:05:46.160354,2017-11-02 02:05:46.160354,delivered,24742
52827,2017-11-02 01:37:42.056935,2017-11-02 01:37:42.056935,submitted,24747
52830,2017-11-02 01:37:48.944426,2017-11-02 01:37:48.944426,processing,24747
52841,2017-11-02 01:49:03.760016,2017-11-02 01:49:03.760016,requesting,24747
52842,2017-11-02 01:49:08.391201,2017-11-02 01:49:08.391201,accepted,24747
52849,2017-11-02 01:55:35.177005,2017-11-02 01:55:35.177005,arrived,24747
52850,2017-11-02 01:56:56.67694,2017-11-02 01:56:56.67694,delivering,24747
52853,2017-11-02 02:01:31.153745,2017-11-02 02:01:31.153745,delivered,24747
57769,2017-11-08 02:15:30.922521,2017-11-08 02:15:30.922521,submitted,24748
57771,2017-11-08 02:15:41.666662,2017-11-08 02:15:41.666662,processing,24748
57776,2017-11-08 02:20:31.874782,2017-11-08 02:20:31.874782,requesting,24748
57777,2017-11-08 02:20:42.468593,2017-11-08 02:20:42.468593,accepted,24748
57778,2017-11-08 02:20:48.822027,2017-11-08 02:20:48.822027,arrived,24748
57780,2017-11-08 02:25:47.181727,2017-11-08 02:25:47.181727,delivering,24748
57790,2017-11-08 02:33:38.575413,2017-11-08 02:33:38.575413,delivered,24748
52838,2017-11-02 01:45:50.560482,2017-11-02 01:45:50.560482,submitted,24750
52839,2017-11-02 01:45:58.004309,2017-11-02 01:45:58.004309,processing,24750
52843,2017-11-02 01:50:47.194285,2017-11-02 01:50:47.194285,requesting,24750
52846,2017-11-02 01:50:55.735574,2017-11-02 01:50:55.735574,accepted,24750
52854,2017-11-02 02:02:32.225553,2017-11-02 02:02:32.225553,arrived,24750
52855,2017-11-02 02:02:35.199292,2017-11-02 02:02:35.199292,delivering,24750
52857,2017-11-02 02:08:32.352137,2017-11-02 02:08:32.352137,delivered,24750
52858,2017-11-02 02:25:05.714639,2017-11-02 02:25:05.714639,submitted,24766
52859,2017-11-02 02:25:51.367417,2017-11-02 02:25:51.367417,processing,24766
52871,2017-11-02 02:45:41.728195,2017-11-02 02:45:41.728195,requesting,24766
52872,2017-11-02 02:45:48.418609,2017-11-02 02:45:48.418609,accepted,24766
52875,2017-11-02 02:48:15.663736,2017-11-02 02:48:15.663736,arrived,24766
52878,2017-11-02 02:50:38.158569,2017-11-02 02:50:38.158569,delivering,24766
52883,2017-11-02 02:58:20.236276,2017-11-02 02:58:20.236276,delivered,24766
52862,2017-11-02 02:38:25.297591,2017-11-02 02:38:25.297591,submitted,24768
52863,2017-11-02 02:39:29.45634,2017-11-02 02:39:29.45634,processing,24768
52864,2017-11-02 02:39:33.072246,2017-11-02 02:39:33.072246,requesting,24768
52865,2017-11-02 02:39:39.159764,2017-11-02 02:39:39.159764,accepted,24768
52866,2017-11-02 02:42:33.120821,2017-11-02 02:42:33.120821,arrived,24768
52867,2017-11-02 02:42:45.781444,2017-11-02 02:42:45.781444,delivering,24768
52876,2017-11-02 02:50:32.244547,2017-11-02 02:50:32.244547,delivered,24768
52868,2017-11-02 02:43:11.132081,2017-11-02 02:43:11.132081,submitted,24769
52880,2017-11-02 02:53:44.968153,2017-11-02 02:53:44.968153,processing,24769
52893,2017-11-02 03:08:12.277452,2017-11-02 03:08:12.277452,requesting,24769
52894,2017-11-02 03:08:32.960501,2017-11-02 03:08:32.960501,accepted,24769
52896,2017-11-02 03:17:11.069346,2017-11-02 03:17:11.069346,arrived,24769
52897,2017-11-02 03:19:57.810434,2017-11-02 03:19:57.810434,delivering,24769
52898,2017-11-02 03:31:44.425758,2017-11-02 03:31:44.425758,delivered,24769
52869,2017-11-02 02:44:05.552195,2017-11-02 02:44:05.552195,submitted,24770
52870,2017-11-02 02:44:14.603007,2017-11-02 02:44:14.603007,processing,24770
52873,2017-11-02 02:47:32.312764,2017-11-02 02:47:32.312764,requesting,24770
52874,2017-11-02 02:47:43.583273,2017-11-02 02:47:43.583273,accepted,24770
52877,2017-11-02 02:50:32.551494,2017-11-02 02:50:32.551494,arrived,24770
52879,2017-11-02 02:52:26.799706,2017-11-02 02:52:26.799706,delivering,24770
52888,2017-11-02 03:01:50.788184,2017-11-02 03:01:50.788184,delivered,24770
52881,2017-11-02 02:56:46.691024,2017-11-02 02:56:46.691024,submitted,24771
52882,2017-11-02 02:56:57.766291,2017-11-02 02:56:57.766291,processing,24771
52886,2017-11-02 03:00:25.603323,2017-11-02 03:00:25.603323,requesting,24771
52887,2017-11-02 03:00:33.433981,2017-11-02 03:00:33.433981,accepted,24771
52891,2017-11-02 03:05:34.696172,2017-11-02 03:05:34.696172,arrived,24771
52892,2017-11-02 03:05:54.582364,2017-11-02 03:05:54.582364,delivering,24771
52895,2017-11-02 03:10:05.226759,2017-11-02 03:10:05.226759,delivered,24771
65308,2017-11-16 02:19:32.740516,2017-11-16 02:19:32.740516,submitted,24774
65309,2017-11-16 02:20:02.598933,2017-11-16 02:20:02.598933,processing,24774
65310,2017-11-16 02:20:31.321088,2017-11-16 02:20:31.321088,requesting,24774
65311,2017-11-16 02:20:40.537418,2017-11-16 02:20:40.537418,accepted,24774
65318,2017-11-16 02:25:52.814901,2017-11-16 02:25:52.814901,arrived,24774
65319,2017-11-16 02:25:58.404348,2017-11-16 02:25:58.404348,delivering,24774
65331,2017-11-16 02:33:36.770351,2017-11-16 02:33:36.770351,delivered,24774
52899,2017-11-02 03:47:52.161735,2017-11-02 03:47:52.161735,submitted,24777
52900,2017-11-02 03:48:01.270988,2017-11-02 03:48:01.270988,processing,24777
52903,2017-11-02 03:57:53.15598,2017-11-02 03:57:53.15598,requesting,24777
52904,2017-11-02 03:58:01.981096,2017-11-02 03:58:01.981096,accepted,24777
52905,2017-11-02 03:58:09.847233,2017-11-02 03:58:09.847233,arrived,24777
52909,2017-11-02 04:01:15.04657,2017-11-02 04:01:15.04657,delivering,24777
52911,2017-11-02 04:10:22.926939,2017-11-02 04:10:22.926939,delivered,24777
52901,2017-11-02 03:55:17.575989,2017-11-02 03:55:17.575989,submitted,24779
52902,2017-11-02 03:55:23.524061,2017-11-02 03:55:23.524061,processing,24779
52906,2017-11-02 03:58:26.81684,2017-11-02 03:58:26.81684,requesting,24779
52907,2017-11-02 03:58:36.239528,2017-11-02 03:58:36.239528,accepted,24779
52908,2017-11-02 04:01:08.636007,2017-11-02 04:01:08.636007,arrived,24779
52910,2017-11-02 04:05:44.92554,2017-11-02 04:05:44.92554,delivering,24779
52914,2017-11-02 04:11:28.905674,2017-11-02 04:11:28.905674,delivered,24779
52913,2017-11-02 04:11:21.614735,2017-11-02 04:11:21.614735,submitted,24782
52916,2017-11-02 04:13:03.352993,2017-11-02 04:13:03.352993,processing,24782
52920,2017-11-02 04:20:25.808821,2017-11-02 04:20:25.808821,requesting,24782
52921,2017-11-02 04:20:36.274465,2017-11-02 04:20:36.274465,accepted,24782
52923,2017-11-02 04:24:48.317399,2017-11-02 04:24:48.317399,arrived,24782
52924,2017-11-02 04:27:51.984592,2017-11-02 04:27:51.984592,delivering,24782
52930,2017-11-02 04:33:26.718831,2017-11-02 04:33:26.718831,delivered,24782
52925,2017-11-02 04:29:26.167377,2017-11-02 04:29:26.167377,submitted,24784
52926,2017-11-02 04:29:38.62723,2017-11-02 04:29:38.62723,processing,24784
52927,2017-11-02 04:32:23.727616,2017-11-02 04:32:23.727616,requesting,24784
52928,2017-11-02 04:32:49.438046,2017-11-02 04:32:49.438046,accepted,24784
52929,2017-11-02 04:33:12.249472,2017-11-02 04:33:12.249472,arrived,24784
52931,2017-11-02 04:36:18.932053,2017-11-02 04:36:18.932053,delivering,24784
52936,2017-11-02 04:44:45.188353,2017-11-02 04:44:45.188353,delivered,24784
52932,2017-11-02 04:36:30.482851,2017-11-02 04:36:30.482851,submitted,24786
52933,2017-11-02 04:36:47.61896,2017-11-02 04:36:47.61896,processing,24786
52934,2017-11-02 04:40:42.191761,2017-11-02 04:40:42.191761,requesting,24786
52935,2017-11-02 04:40:51.739282,2017-11-02 04:40:51.739282,accepted,24786
52937,2017-11-02 04:45:39.963567,2017-11-02 04:45:39.963567,arrived,24786
52942,2017-11-02 04:49:21.691741,2017-11-02 04:49:21.691741,delivering,24786
52945,2017-11-02 04:55:08.802366,2017-11-02 04:55:08.802366,delivered,24786
52938,2017-11-02 04:46:10.896293,2017-11-02 04:46:10.896293,submitted,24787
52939,2017-11-02 04:46:22.661403,2017-11-02 04:46:22.661403,processing,24787
52940,2017-11-02 04:48:35.514371,2017-11-02 04:48:35.514371,requesting,24787
52941,2017-11-02 04:48:45.312551,2017-11-02 04:48:45.312551,accepted,24787
52943,2017-11-02 04:52:01.650447,2017-11-02 04:52:01.650447,arrived,24787
52944,2017-11-02 04:54:55.686067,2017-11-02 04:54:55.686067,delivering,24787
52946,2017-11-02 05:00:09.640469,2017-11-02 05:00:09.640469,delivered,24787
55817,2017-11-05 18:24:16.357432,2017-11-05 18:24:16.357432,submitted,24791
55818,2017-11-05 18:24:53.813372,2017-11-05 18:24:53.813372,processing,24791
55820,2017-11-05 18:27:27.374553,2017-11-05 18:27:27.374553,requesting,24791
55822,2017-11-05 18:27:43.182189,2017-11-05 18:27:43.182189,accepted,24791
55827,2017-11-05 18:30:39.660923,2017-11-05 18:30:39.660923,arrived,24791
55831,2017-11-05 18:34:00.72296,2017-11-05 18:34:00.72296,delivering,24791
55855,2017-11-05 18:56:48.331136,2017-11-05 18:56:48.331136,delivered,24791
53489,2017-11-03 02:00:08.138827,2017-11-03 02:00:08.138827,submitted,24793
53490,2017-11-03 02:00:14.900117,2017-11-03 02:00:14.900117,processing,24793
53493,2017-11-03 02:04:18.873542,2017-11-03 02:04:18.873542,requesting,24793
53494,2017-11-03 02:04:27.129186,2017-11-03 02:04:27.129186,accepted,24793
53495,2017-11-03 02:05:05.782371,2017-11-03 02:05:05.782371,arrived,24793
53498,2017-11-03 02:07:59.432789,2017-11-03 02:07:59.432789,delivering,24793
53500,2017-11-03 02:14:03.028451,2017-11-03 02:14:03.028451,delivered,24793
52947,2017-11-02 13:43:17.180032,2017-11-02 13:43:17.180032,submitted,24805
52948,2017-11-02 13:44:58.346469,2017-11-02 13:44:58.346469,processing,24805
52949,2017-11-02 13:45:02.108948,2017-11-02 13:45:02.108948,requesting,24805
52950,2017-11-02 13:45:30.20355,2017-11-02 13:45:30.20355,accepted,24805
52951,2017-11-02 13:46:27.284737,2017-11-02 13:46:27.284737,arrived,24805
52952,2017-11-02 13:51:11.868838,2017-11-02 13:51:11.868838,delivering,24805
52958,2017-11-02 14:01:08.648851,2017-11-02 14:01:08.648851,delivered,24805
52953,2017-11-02 13:53:20.351918,2017-11-02 13:53:20.351918,submitted,24807
52954,2017-11-02 13:53:33.60655,2017-11-02 13:53:33.60655,processing,24807
52955,2017-11-02 13:57:00.797591,2017-11-02 13:57:00.797591,requesting,24807
52956,2017-11-02 13:57:08.003637,2017-11-02 13:57:08.003637,accepted,24807
52957,2017-11-02 14:00:02.882133,2017-11-02 14:00:02.882133,arrived,24807
52959,2017-11-02 14:02:16.361519,2017-11-02 14:02:16.361519,delivering,24807
52960,2017-11-02 14:05:54.677898,2017-11-02 14:05:54.677898,delivered,24807
59866,2017-11-10 20:56:33.199905,2017-11-10 20:56:33.199905,submitted,24809
59867,2017-11-10 20:56:50.422447,2017-11-10 20:56:50.422447,processing,24809
59871,2017-11-10 21:00:17.667338,2017-11-10 21:00:17.667338,requesting,24809
59872,2017-11-10 21:00:24.035387,2017-11-10 21:00:24.035387,accepted,24809
59873,2017-11-10 21:02:02.844085,2017-11-10 21:02:02.844085,arrived,24809
59876,2017-11-10 21:04:48.634219,2017-11-10 21:04:48.634219,delivering,24809
59883,2017-11-10 21:15:56.553707,2017-11-10 21:15:56.553707,delivered,24809
52961,2017-11-02 14:36:58.749326,2017-11-02 14:36:58.749326,submitted,24814
52962,2017-11-02 14:37:06.933705,2017-11-02 14:37:06.933705,processing,24814
52963,2017-11-02 14:45:02.340928,2017-11-02 14:45:02.340928,requesting,24814
52964,2017-11-02 14:45:07.827451,2017-11-02 14:45:07.827451,accepted,24814
52967,2017-11-02 14:50:03.572053,2017-11-02 14:50:03.572053,arrived,24814
52968,2017-11-02 14:51:01.577616,2017-11-02 14:51:01.577616,delivering,24814
52975,2017-11-02 15:03:19.532471,2017-11-02 15:03:19.532471,delivered,24814
52971,2017-11-02 14:54:26.867775,2017-11-02 14:54:26.867775,submitted,24816
52972,2017-11-02 14:54:57.821308,2017-11-02 14:54:57.821308,processing,24816
52976,2017-11-02 15:04:23.10168,2017-11-02 15:04:23.10168,requesting,24816
52977,2017-11-02 15:04:30.055696,2017-11-02 15:04:30.055696,accepted,24816
52979,2017-11-02 15:09:44.344827,2017-11-02 15:09:44.344827,arrived,24816
52980,2017-11-02 15:11:47.238333,2017-11-02 15:11:47.238333,delivering,24816
52981,2017-11-02 15:18:41.770641,2017-11-02 15:18:41.770641,delivered,24816
52982,2017-11-02 15:24:12.460644,2017-11-02 15:24:12.460644,submitted,24819
52983,2017-11-02 15:27:07.899474,2017-11-02 15:27:07.899474,processing,24819
52984,2017-11-02 15:29:42.521695,2017-11-02 15:29:42.521695,requesting,24819
52985,2017-11-02 15:29:51.828566,2017-11-02 15:29:51.828566,accepted,24819
52986,2017-11-02 15:38:49.087951,2017-11-02 15:38:49.087951,arrived,24819
52987,2017-11-02 15:40:26.894794,2017-11-02 15:40:26.894794,delivering,24819
52990,2017-11-02 15:49:52.044944,2017-11-02 15:49:52.044944,delivered,24819
52993,2017-11-02 15:58:17.607429,2017-11-02 15:58:17.607429,submitted,24831
52995,2017-11-02 16:01:04.645137,2017-11-02 16:01:04.645137,processing,24831
52999,2017-11-02 16:17:29.538488,2017-11-02 16:17:29.538488,requesting,24831
53001,2017-11-02 16:17:38.725259,2017-11-02 16:17:38.725259,accepted,24831
53005,2017-11-02 16:20:49.525032,2017-11-02 16:20:49.525032,arrived,24831
53007,2017-11-02 16:23:35.059041,2017-11-02 16:23:35.059041,delivering,24831
53014,2017-11-02 16:32:20.361288,2017-11-02 16:32:20.361288,delivered,24831
53073,2017-11-02 17:04:50.235704,2017-11-02 17:04:50.235704,submitted,24835
53074,2017-11-02 17:04:56.797105,2017-11-02 17:04:56.797105,processing,24835
53080,2017-11-02 17:09:53.317034,2017-11-02 17:09:53.317034,requesting,24835
53081,2017-11-02 17:10:02.048364,2017-11-02 17:10:02.048364,accepted,24835
53082,2017-11-02 17:11:10.096793,2017-11-02 17:11:10.096793,arrived,24835
53089,2017-11-02 17:15:40.694243,2017-11-02 17:15:40.694243,delivering,24835
